type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smo+˝,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,93114352,0,110,0,0,93.2978,384,[110 96 6 0 0 0 0 0 0 0 0 0 17 10 16 11 16 11 15 12 16 12 15 12 15 13 14 13 14 13 13 14 13 14 12 14 12 14 12 14 12 14 12 14 11 13 12 13 11 13 11 13 11 13 11 12 11 13 11 12 10 12 11 12 0 0 11 11 11 11 11 11 11 10 11 10 11 10 12 10 12 9 12 9 13 9 12 9 12 9 12 8 13 8 13 8 13 7 14 7 13 7 14 7 14 7 14 7 14 6 14 6 14 6 14 6 14 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,94117870,0,110,0,0,94.3013,384,[110 96 6 0 0 0 0 0 0 0 0 0 19 1 19 2 19 2 19 3 19 3 18 4 18 5 18 5 18 5 18 6 18 5 18 6 17 6 17 6 17 6 16 6 16 6 17 6 16 6 16 6 15 6 16 6 16 5 15 6 15 5 15 5 0 0 15 4 15 4 15 4 15 3 14 3 15 3 14 3 15 2 15 2 15 2 15 2 15 1 15 1 15 1 15 0 15 0 16 0 15 0 15 0 15 -1 16 -1 15 -1 15 -1 15 -2 15 -2 15 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,95116508,0,110,0,0,95.2999,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 -6 -20 -7 -20 -7 -19 -8 -19 -8 -18 -9 -18 -9 -18 -10 -18 -10 -18 -10 -17 -11 -16 -11 -17 -11 -16 -11 -16 -11 -16 -11 -15 -11 -16 -10 -15 -11 -15 -10 -15 -10 -15 -10 -15 -10 -14 -10 -14 -10 -14 -10 0 0 -15 -9 -15 -8 -14 -8 -15 -8 -14 -8 -15 -7 -15 -7 -15 -7 -15 -7 -15 -7 -15 -6 -15 -6 -15 -6 -15 -6 -15 -5 -16 -5 -16 -5 -16 -4 -16 -4 -16 -4 -16 -4 -16 -4 -16 -4 -16 -3 -17 -4 -17 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,96118747,0,110,0,0,96.3022,384,[110 96 6 0 0 0 0 0 0 0 0 0 18 -2 18 -1 18 -1 18 0 18 0 17 1 18 1 17 2 18 2 17 2 17 3 17 3 16 3 16 3 16 3 16 3 15 3 15 3 15 3 15 3 15 3 15 3 15 3 14 3 14 3 14 2 0 0 14 2 14 2 14 1 14 1 14 1 13 1 14 0 13 0 13 0 14 -1 14 -1 14 -1 14 -1 14 -1 14 -2 13 -2 14 -2 13 -2 14 -3 14 -3 14 -3 14 -3 14 -4 14 -4 14 -4 14 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,97118542,0,110,0,0,97.302,384,[110 96 6 0 0 0 0 0 0 0 0 0 15 -10 16 -9 16 -9 16 -8 16 -8 16 -8 16 -7 16 -6 17 -6 16 -6 17 -5 17 -5 16 -5 16 -5 16 -4 16 -4 16 -4 15 -4 15 -4 15 -4 15 -3 15 -3 14 -4 14 -4 14 -4 14 -4 0 0 14 -4 14 -4 14 -4 13 -5 13 -5 13 -5 13 -5 13 -6 13 -5 12 -6 12 -6 12 -7 12 -6 13 -7 12 -7 12 -7 12 -7 12 -8 12 -7 12 -8 12 -8 12 -8 11 -9 12 -9 11 -9 12 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,98125347,0,110,0,0,98.3088,384,[110 96 6 0 0 0 0 0 0 0 0 0 18 8 18 9 16 9 17 11 16 11 16 11 15 11 15 12 15 12 14 12 14 12 14 13 13 12 13 13 13 13 12 12 12 13 12 12 12 12 12 12 12 12 12 12 11 11 11 11 11 11 11 11 0 0 12 11 11 11 12 11 11 10 12 10 12 9 12 9 12 9 12 9 12 8 12 9 12 8 13 8 13 8 13 8 13 8 13 7 14 7 14 7 14 7 14 7 14 7 14 6 14 6 14 6 15 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,99118850,0,110,0,0,99.3023,384,[110 96 6 0 0 0 0 0 0 0 0 0 8 -19 8 -18 9 -18 10 -18 10 -18 10 -17 11 -17 11 -17 11 -17 12 -16 12 -15 12 -16 12 -15 12 -15 12 -14 12 -15 11 -14 12 -14 11 -13 11 -14 11 -13 11 -14 11 -14 11 -13 10 -13 10 -13 0 0 9 -13 9 -13 9 -13 9 -14 8 -13 8 -13 8 -14 8 -14 7 -14 7 -14 7 -14 6 -14 6 -14 6 -15 6 -15 5 -15 6 -16 5 -15 5 -15 4 -16 4 -16 4 -16 4 -16 4 -16 3 -16 3 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,100124269,0,110,0,0,100.308,384,[110 96 6 0 0 0 0 0 0 0 0 0 14 -11 15 -11 15 -10 16 -10 16 -9 15 -9 16 -8 16 -8 16 -8 16 -7 16 -7 16 -7 16 -7 16 -6 16 -6 16 -6 15 -6 15 -6 15 -6 15 -5 15 -5 15 -5 14 -6 14 -5 14 -6 14 -6 0 0 13 -6 13 -6 13 -6 12 -6 12 -7 12 -7 12 -7 12 -7 12 -7 11 -8 11 -8 11 -8 11 -8 11 -9 11 -8 11 -9 11 -9 11 -9 11 -9 10 -10 10 -10 11 -10 10 -10 10 -11 10 -11 9 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,101125378,0,110,0,0,101.309,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 16 -12 16 -13 16 -13 15 -14 15 -13 14 -14 15 -14 14 -14 14 -15 13 -15 13 -15 12 -15 12 -15 12 -15 12 -15 11 -14 11 -14 11 -15 11 -14 11 -14 11 -14 11 -14 10 -14 10 -13 10 -13 10 0 0 -12 11 -13 11 -12 11 -11 11 -11 11 -11 11 -11 11 -11 11 -10 12 -11 12 -11 12 -10 12 -10 12 -10 12 -9 13 -9 13 -9 13 -9 13 -8 13 -8 13 -8 14 -9 13 -8 14 -8 14 -8 14 -7 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,102123512,0,110,0,0,102.307,384,[110 96 6 0 0 0 0 0 0 0 0 0 -12 -14 -12 -15 -11 -15 -11 -16 -10 -16 -10 -16 -9 -16 -9 -16 -9 -17 -8 -16 -9 -16 -8 -16 -8 -16 -8 -16 -7 -16 -7 -16 -7 -16 -7 -15 -7 -15 -6 -15 -6 -15 -6 -15 -7 -15 -6 -14 -7 -14 -7 -14 0 0 -7 -14 -7 -14 -7 -13 -7 -14 -7 -13 -7 -13 -7 -13 -8 -13 -8 -13 -9 -12 -9 -12 -9 -12 -9 -12 -9 -12 -9 -12 -10 -12 -10 -11 -10 -11 -10 -11 -11 -11 -11 -11 -11 -11 -11 -10 -11 -10 -11 -11 -11 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,103128270,0,110,0,0,103.312,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 8 -16 8 -17 7 -17 6 -17 6 -17 5 -17 6 -17 5 -17 5 -18 4 -18 3 -18 3 -17 3 -17 3 -17 3 -17 3 -16 3 -16 3 -16 3 -16 2 -16 3 -16 2 -15 2 -15 2 -15 2 -15 2 0 0 -14 3 -15 3 -14 3 -14 4 -14 3 -14 4 -14 4 -14 4 -13 4 -14 5 -14 5 -14 5 -13 5 -13 5 -13 6 -13 6 -13 7 -13 6 -12 7 -12 7 -13 7 -13 7 -13 7 -12 8 -13 8 -12 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,104127337,0,110,0,0,104.311,384,[110 96 6 0 0 0 0 0 0 0 0 0 8 18 7 18 6 19 5 19 5 19 5 19 4 19 3 19 3 19 3 19 3 18 3 19 2 19 2 19 1 18 1 18 1 18 1 17 1 17 1 17 1 17 1 16 2 16 1 16 2 16 2 16 0 0 2 16 2 16 2 16 3 15 3 15 3 15 3 15 4 14 4 15 4 15 5 15 5 14 5 14 5 14 6 14 6 14 6 14 6 14 6 14 7 14 7 14 6 14 7 14 8 13 8 13 8 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,105130248,0,110,0,0,105.314,384,[110 96 6 0 0 0 0 0 0 0 0 0 -17 -12 -17 -12 -17 -13 -16 -13 -16 -13 -16 -14 -15 -14 -15 -14 -15 -14 -14 -15 -14 -14 -13 -15 -13 -15 -13 -15 -13 -15 -13 -15 -12 -14 -13 -14 -12 -14 -12 -13 -12 -14 -12 -14 -12 -14 -12 -13 -12 -13 -12 -12 0 0 -12 -12 -12 -12 -12 -11 -13 -11 -12 -11 -13 -11 -13 -10 -13 -10 -13 -10 -14 -10 -13 -9 -14 -9 -14 -9 -14 -8 -14 -9 -14 -8 -15 -8 -14 -8 -15 -7 -15 -7 -15 -7 -15 -7 -16 -6 -15 -6 -16 -6 -16 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,106126402,0,110,0,0,106.31,384,[110 96 6 0 0 0 0 0 0 0 0 0 10 17 9 17 8 18 8 18 7 18 7 18 7 18 6 18 6 18 5 18 4 18 4 18 3 18 3 18 3 17 3 18 3 17 3 17 3 17 3 17 3 17 3 16 3 16 3 16 3 16 3 16 0 0 4 15 4 15 4 15 4 15 4 14 5 14 5 14 5 14 6 14 5 14 6 14 5 14 6 14 6 13 7 14 7 13 7 13 8 13 8 13 8 13 8 13 8 13 8 13 8 13 9 13 9 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,107133670,0,110,0,0,107.317,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 -5 -20 -6 -20 -7 -19 -8 -19 -8 -19 -8 -19 -8 -18 -9 -18 -10 -18 -10 -17 -10 -17 -10 -17 -10 -17 -11 -16 -11 -16 -11 -16 -11 -16 -10 -15 -10 -15 -10 -15 -10 -15 -10 -15 -10 -14 -9 -15 -10 -14 -9 0 0 -15 -9 -14 -9 -14 -9 -14 -8 -14 -8 -14 -8 -15 -7 -15 -7 -15 -7 -15 -6 -15 -6 -15 -6 -15 -6 -15 -6 -15 -6 -16 -6 -15 -5 -15 -5 -16 -4 -16 -4 -16 -4 -16 -4 -16 -4 -16 -4 -16 -4 -16 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,108129713,0,110,0,0,108.313,384,[110 96 6 0 0 0 0 0 0 0 0 0 12 13 12 14 11 14 10 14 10 14 10 15 9 15 9 15 8 15 8 15 8 15 8 15 7 15 7 15 7 15 7 15 7 15 7 14 6 14 6 14 6 14 6 14 6 13 6 13 6 13 6 13 0 0 7 12 7 12 7 12 7 12 7 11 7 12 7 11 8 11 8 11 8 11 9 10 8 10 9 10 9 10 9 10 10 10 10 9 10 9 10 10 10 9 10 9 10 9 11 9 11 8 11 8 12 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,109128849,0,110,0,0,109.312,384,[110 96 6 0 0 0 0 0 0 0 0 0 18 -8 18 -7 19 -7 19 -6 19 -6 19 -5 19 -5 19 -4 19 -4 19 -3 19 -2 19 -2 19 -2 19 -2 18 -2 18 -2 17 -2 18 -2 17 -2 17 -2 17 -2 17 -2 17 -2 16 -1 16 -2 16 -2 0 0 16 -3 16 -3 16 -3 15 -3 15 -4 15 -4 15 -4 15 -5 15 -4 14 -5 15 -5 14 -5 14 -5 15 -5 14 -6 14 -6 15 -7 14 -7 14 -7 14 -8 14 -8 14 -8 14 -8 14 -8 14 -8 14 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,110137892,0,110,0,0,110.321,384,[110 96 6 0 0 0 0 0 0 0 0 0 -18 11 -18 10 -18 10 -18 9 -19 9 -18 8 -18 7 -19 6 -19 7 -19 6 -19 5 -19 5 -19 4 -19 4 -19 4 -19 4 -18 4 -18 4 -17 4 -17 4 -18 4 -17 4 -17 4 -17 4 -17 4 -16 4 0 0 -16 4 -16 5 -15 4 -16 5 -15 5 -15 5 -15 5 -15 5 -15 6 -15 6 -15 6 -15 6 -15 7 -14 7 -15 8 -14 8 -14 8 -13 8 -13 9 -14 8 -14 9 -14 9 -14 9 -13 9 -13 10 -13 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,111135252,0,110,0,0,111.319,384,[110 96 6 0 0 0 0 0 0 0 0 0 18 -10 18 -9 18 -9 18 -8 18 -8 18 -7 18 -6 18 -6 18 -6 19 -5 18 -5 19 -5 18 -4 18 -4 18 -4 18 -4 17 -3 17 -3 17 -3 17 -3 17 -3 17 -3 17 -3 16 -3 16 -3 16 -3 0 0 15 -4 15 -4 15 -4 15 -5 14 -5 15 -5 15 -5 15 -6 14 -6 14 -6 14 -6 14 -6 14 -6 14 -7 14 -7 13 -8 14 -8 13 -8 14 -8 13 -9 13 -9 14 -9 13 -9 13 -9 13 -9 13 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,112137233,0,110,0,0,112.321,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 -18 3 -18 4 -19 4 -18 5 -18 5 -17 5 -17 6 -17 6 -17 7 -17 7 -16 7 -16 7 -16 7 -16 7 -15 7 -15 7 -15 7 -15 7 -14 7 -15 7 -14 6 -15 6 -15 6 -14 6 -14 6 -14 0 0 5 -14 5 -14 5 -14 5 -14 4 -13 4 -14 4 -14 4 -14 3 -14 3 -14 3 -14 3 -14 3 -14 2 -14 2 -14 2 -14 2 -15 1 -14 1 -14 0 -15 0 -15 0 -15 0 -15 0 -15 0 -15 0 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,113134798,0,110,0,0,113.318,384,[110 96 6 0 0 0 0 0 0 0 0 0 17 4 17 4 17 5 16 6 17 6 16 6 16 7 16 7 16 7 15 8 15 8 15 9 14 9 14 8 14 8 14 9 13 8 14 8 13 8 13 8 13 8 13 8 13 8 12 7 12 8 12 7 0 0 12 7 12 7 12 6 13 6 12 6 12 6 12 6 12 5 13 5 13 5 13 5 13 4 13 4 13 4 13 3 13 3 14 3 13 3 13 3 14 2 14 3 14 2 14 2 14 2 14 2 14 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,114142952,0,110,0,0,114.326,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 17 -5 17 -6 17 -7 17 -7 17 -7 16 -7 16 -8 16 -8 16 -9 15 -9 14 -9 15 -9 14 -9 14 -9 14 -9 14 -9 13 -9 14 -9 13 -8 13 -8 13 -9 13 -8 13 -8 12 -8 13 -8 12 0 0 -7 13 -7 13 -7 12 -6 13 -6 12 -6 12 -6 12 -5 13 -5 13 -5 13 -5 13 -5 13 -4 13 -4 13 -4 13 -4 13 -3 14 -3 13 -3 13 -3 13 -3 13 -3 14 -2 14 -2 14 -2 14 -1 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,115139649,0,110,0,0,115.323,384,[110 96 6 0 0 0 0 0 0 0 0 0 3 20 2 20 1 20 0 20 0 20 0 20 -1 19 -1 19 -2 19 -2 19 -2 19 -2 19 -3 19 -3 18 -3 18 -3 18 -3 18 -3 17 -3 17 -3 17 -3 17 -3 16 -2 16 -3 16 -2 16 -2 16 0 0 -2 16 -2 15 -2 15 -1 15 -1 15 -1 15 0 15 0 15 1 15 0 15 1 15 1 15 2 15 2 15 2 15 3 15 3 15 3 15 3 15 4 15 4 15 4 15 4 15 5 15 5 15 5 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,116143204,0,110,0,0,116.327,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 -11 -16 -11 -15 -12 -15 -12 -14 -13 -14 -13 -14 -13 -13 -13 -13 -14 -12 -14 -12 -14 -12 -14 -11 -14 -11 -14 -11 -14 -11 -14 -11 -14 -11 -13 -10 -13 -10 -13 -10 -13 -10 -13 -10 -13 -10 -12 -10 -13 -10 -13 0 0 -10 -12 -10 -12 -10 -11 -11 -11 -11 -11 -10 -11 -10 -11 -11 -10 -11 -10 -12 -10 -11 -10 -11 -10 -11 -10 -11 -9 -12 -9 -12 -9 -12 -9 -12 -9 -12 -8 -13 -8 -13 -8 -13 -8 -13 -8 -13 -8 -13 -8 -14 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,117140548,0,110,0,0,117.324,384,[110 96 6 0 0 0 0 0 0 0 0 0 -9 18 -10 18 -11 17 -11 17 -12 16 -12 16 -12 16 -13 15 -13 15 -13 14 -13 14 -14 14 -14 14 -14 13 -14 13 -13 13 -13 13 -12 13 -13 13 -13 12 -13 12 -13 12 -12 12 -12 12 -12 12 -12 12 0 0 -11 12 -11 12 -11 12 -10 12 -10 12 -10 12 -10 12 -9 13 -9 12 -9 13 -9 13 -9 13 -8 14 -8 14 -7 14 -7 14 -7 14 -7 14 -7 14 -6 14 -6 14 -7 14 -6 15 -6 15 -6 15 -5 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,118138011,0,110,0,0,118.321,384,[110 96 6 0 0 0 0 0 0 0 0 0 -18 5 -18 4 -19 4 -18 3 -19 3 -18 2 -18 3 -18 2 -18 2 -18 1 -18 0 -18 -1 -18 -1 -18 -1 -17 -1 -18 -1 -16 -1 -17 -1 -16 -1 -16 0 -16 0 -16 0 -16 0 -16 -1 -16 -1 -15 -1 0 0 -15 0 -15 1 -15 1 -15 1 -14 1 -15 2 -15 2 -15 2 -14 3 -15 2 -15 2 -14 2 -14 2 -14 3 -14 4 -14 4 -15 4 -14 4 -13 5 -14 5 -13 5 -14 6 -14 5 -14 5 -14 5 -14 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,119139218,0,110,0,0,119.323,384,[110 96 6 0 0 0 0 0 0 0 0 0 -14 -13 -13 -13 -13 -14 -12 -14 -12 -15 -12 -15 -11 -15 -11 -15 -10 -15 -10 -16 -10 -15 -9 -16 -9 -16 -9 -15 -9 -15 -9 -15 -8 -15 -8 -15 -8 -14 -8 -14 -8 -14 -8 -14 -8 -14 -8 -14 -8 -14 -8 -14 0 0 -8 -13 -8 -13 -8 -13 -9 -13 -9 -12 -9 -12 -9 -12 -9 -12 -9 -11 -10 -11 -10 -11 -10 -11 -10 -10 -10 -10 -11 -11 -11 -10 -11 -10 -11 -10 -11 -10 -12 -10 -12 -10 -12 -9 -12 -9 -12 -9 -12 -9 -13 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,120143419,0,110,0,0,120.327,384,[110 96 6 0 0 0 0 0 0 0 0 0 -18 4 -18 3 -19 2 -19 2 -18 1 -18 1 -18 0 -18 0 -18 -1 -18 0 -18 -1 -18 -1 -18 -2 -18 -2 -18 -2 -17 -2 -17 -2 -16 -2 -16 -2 -16 -2 -17 -2 -16 -2 -16 -2 -16 -2 -16 -2 -15 -2 0 0 -15 -2 -15 -2 -15 -1 -15 -1 -15 -1 -15 -1 -15 0 -15 0 -15 0 -15 0 -15 1 -15 1 -15 1 -15 1 -15 1 -15 1 -14 2 -14 2 -14 2 -15 2 -15 3 -15 3 -14 3 -14 3 -15 3 -14 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,121149086,0,110,0,0,121.333,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 18 5 18 4 19 3 19 3 19 2 19 2 19 2 19 1 19 0 19 0 19 0 19 -1 18 -1 18 -1 18 -1 18 -1 17 -1 17 -1 17 -1 17 -1 17 -1 16 0 16 0 16 -1 16 0 16 0 0 0 15 0 16 1 15 1 15 1 15 2 15 2 14 2 15 2 15 2 15 3 15 3 15 3 14 3 14 4 14 4 14 5 14 5 14 5 14 5 14 5 14 5 14 6 14 6 14 6 14 7 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,122150021,0,110,0,0,122.333,384,[110 96 6 0 0 0 0 0 0 0 0 0 3 19 2 20 1 20 1 20 0 20 0 19 -1 20 -1 19 -2 19 -2 19 -2 19 -2 19 -3 19 -3 18 -3 19 -3 18 -3 18 -3 17 -3 17 -3 17 -3 17 -3 16 -3 16 -3 16 -2 16 -2 16 0 0 -2 16 -2 16 -2 16 -1 15 -1 15 -1 15 -1 15 -1 15 0 15 0 15 1 15 1 15 1 15 1 15 1 15 2 15 2 15 3 15 2 15 3 15 3 15 2 15 3 15 4 15 4 15 4 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,123144396,0,110,0,0,123.328,384,[110 96 6 0 0 0 0 0 0 0 0 0 18 2 18 3 17 3 17 4 17 4 17 5 16 5 16 6 16 6 16 6 15 6 15 7 15 7 15 7 14 7 14 8 14 7 14 7 14 7 14 7 13 7 13 7 13 7 13 7 13 6 13 6 0 0 13 6 13 6 13 6 13 5 12 5 13 5 13 5 12 4 13 4 13 4 13 4 13 3 13 3 13 3 13 3 13 3 14 3 14 2 14 3 14 2 14 2 14 2 14 2 14 2 14 1 14 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,124146374,0,110,0,0,124.33,384,[110 96 6 0 0 0 0 0 0 0 0 0 -1 17 -1 17 -3 18 -3 18 -4 18 -4 17 -4 17 -5 17 -5 17 -6 16 -6 17 -6 16 -6 16 -7 16 -7 15 -7 15 -7 15 -6 15 -7 14 -7 14 -6 14 -6 14 -6 14 -6 14 -6 14 -6 14 0 0 -5 14 -5 14 -5 13 -5 13 -4 13 -4 13 -4 13 -4 13 -4 13 -4 14 -3 14 -3 14 -3 14 -2 13 -2 14 -2 14 -2 14 -1 14 -1 14 -1 14 -1 14 -1 14 -1 14 0 14 0 14 0 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,125148382,0,110,0,0,125.332,384,[110 96 6 0 0 0 0 0 0 0 0 0 7 -17 7 -17 8 -16 9 -16 9 -16 9 -15 9 -14 10 -15 11 -14 11 -14 11 -13 11 -13 11 -13 11 -13 11 -13 11 -12 11 -12 10 -12 11 -11 11 -11 11 -11 11 -11 10 -11 10 -11 10 -11 10 -11 0 0 9 -11 9 -11 9 -11 8 -11 8 -11 8 -11 8 -11 8 -11 8 -11 7 -12 7 -12 7 -12 7 -12 7 -12 7 -12 7 -12 7 -12 6 -13 6 -13 6 -13 6 -13 6 -13 6 -13 5 -13 6 -13 5 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,126147311,0,110,0,0,126.331,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 -9 16 -8 17 -7 16 -7 17 -7 16 -6 17 -6 17 -5 17 -5 17 -4 17 -3 17 -3 17 -3 16 -3 16 -3 16 -3 15 -3 15 -3 16 -2 16 -3 15 -3 15 -3 15 -2 15 -2 14 -2 14 -3 0 0 14 -3 14 -3 14 -3 14 -4 13 -4 13 -4 13 -4 13 -4 13 -5 13 -5 13 -5 13 -5 13 -5 12 -5 13 -6 12 -7 13 -6 12 -7 12 -7 12 -8 12 -8 12 -8 12 -8 12 -8 12 -8 12 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,127148335,0,110,0,0,127.332,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 -21 -4 -20 -3 -20 -2 -21 -2 -21 -2 -20 -1 -21 -1 -20 -1 -20 0 -20 1 -20 1 -20 2 -20 2 -19 1 -19 1 -19 2 -19 2 -18 2 -18 2 -18 1 -18 1 -18 1 -17 1 -17 1 -17 1 -17 0 0 0 -17 0 -17 0 -16 -1 -17 -1 -16 -1 -16 -1 -16 -2 -16 -2 -16 -2 -16 -2 -16 -2 -16 -2 -16 -3 -16 -4 -16 -4 -16 -4 -16 -4 -16 -5 -16 -5 -16 -5 -16 -6 -16 -5 -16 -6 -15 -6 -16 -6 -16 0 0 0 0 0 0 0 0 0 0 ]
